n,t,x,y,
0,220,554,93
0,221,562,88
0,222,572,84
0,223,577,78
0,224,588,73
0,225,599,68
0,226,607,67
0,227,619,64
0,228,620,63
0,229,629,60
0,230,639,62
0,231,649,64
0,232,656,64
0,233,667,68
0,234,674,69
0,235,687,78
0,236,694,84
0,237,704,86
0,238,716,98
0,239,718,99
0,240,728,107
0,241,738,117
0,242,750,122
0,243,755,127
0,244,769,131
0,245,778,138
0,246,792,143
0,247,802,143
0,248,811,147
0,249,819,148
0,250,827,152
0,251,835,151
0,252,838,151
0,253,844,148
0,254,856,148
0,255,860,147
0,256,867,143
0,257,866,141
0,258,869,134
0,259,871,132
0,260,874,124
0,261,879,118
0,262,880,113
0,263,881,104
0,264,883,102
0,265,889,96
0,266,897,88
0,267,901,80
0,268,908,77
0,269,913,75
0,270,921,72
0,271,928,71
0,272,938,67
0,273,947,66
0,274,954,67
1,1,77,287
1,2,78,298
1,3,85,315
1,4,85,326
1,5,89,335
1,6,92,348
1,7,93,354
1,8,98,358
1,9,106,367
1,10,112,376
1,11,120,382
1,12,123,386
1,13,125,388
1,14,131,390
1,15,136,390
1,16,142,393
1,17,150,395
1,18,153,395
1,19,156,394
1,20,156,389
1,21,164,386
1,22,167,383
1,23,171,377
1,24,176,374
1,25,182,367
1,26,187,361
1,27,190,352
1,28,194,346
1,29,198,340
1,30,204,330
1,31,212,328
1,32,221,320
1,33,227,317
1,34,235,316
1,35,242,313
1,36,247,314
1,37,252,314
1,38,259,313
1,39,262,316
1,40,273,319
1,41,281,323
1,42,286,329
1,43,296,334
1,44,307,344
1,45,312,347
1,46,323,356
1,47,333,363
1,48,343,370
1,49,353,373
1,50,362,378
1,51,376,383
1,52,390,390
1,53,404,392
1,54,416,397
1,55,432,399
1,56,448,402
1,57,464,404
1,58,482,406
1,59,501,410
1,60,516,409
1,61,532,409
1,62,550,409
1,63,573,406
1,64,593,411
1,65,611,410
1,66,626,414
1,67,640,415
1,68,656,418
1,69,667,417
1,70,682,421
1,71,691,421
1,72,702,425
1,73,714,428
1,74,726,435
1,75,734,437
1,76,747,441
1,77,759,446
1,78,770,449
1,79,780,452
1,80,790,450
1,81,797,451
1,82,805,450
1,83,813,448
1,84,823,447
1,85,831,444
1,86,838,442
1,87,843,437
1,88,850,431
1,89,852,425
1,90,860,418
1,91,861,412
1,92,864,406
1,93,869,393
1,94,869,386
1,95,872,380
1,96,875,372
1,97,876,363
1,98,875,359
1,99,873,349
1,100,871,340
1,101,866,337
1,102,864,330
1,103,861,323
1,104,853,316
1,105,850,313
1,106,839,304
1,107,831,297
1,108,826,293
1,109,813,290
1,110,801,287
1,111,795,286
1,112,781,284
1,113,769,282
1,114,757,279
1,115,750,283
1,116,738,283
1,117,724,284
1,118,712,288
1,119,697,289
1,120,688,288
1,121,670,291
1,122,659,289
1,123,648,289
1,124,638,287
1,125,623,284
1,126,610,281
1,127,600,275
1,128,588,272
1,129,579,265
1,130,575,260
1,131,562,250
1,132,557,242
1,133,550,238
1,134,543,228
1,135,540,219
1,136,536,214
1,137,532,202
1,138,529,190
1,139,527,182
1,140,525,176
1,141,527,166
1,142,525,158
1,143,525,146
1,144,530,136
1,145,532,127
1,146,537,116
1,147,539,112
1,148,546,105
1,149,552,94
1,150,559,88
1,151,566,80
1,152,572,80
1,153,576,76
1,154,582,75
1,155,587,72
1,156,597,68
1,157,605,68
1,158,617,69
1,159,626,68
1,160,639,71
1,161,649,75
1,162,660,76
1,163,669,78
1,164,683,87
1,165,694,91
1,166,703,98
1,167,711,104
1,168,721,110
1,169,731,116
1,170,741,125
1,171,750,129
1,172,760,137
1,173,767,142
1,174,777,145
1,175,784,149
1,176,791,146
1,177,800,150
1,178,811,152
1,179,822,149
1,180,830,152
1,181,840,146
1,182,848,143
1,183,857,141
1,184,866,138
1,185,875,129
1,186,883,122
1,187,889,119
1,188,900,110
1,189,911,102
1,190,920,94
1,191,929,92
1,192,936,83
1,193,944,78
1,194,953,76
1,195,958,73
1,0,78,277
0,0,305,103
2,0,804,499
2,1,805,495
2,2,805,492
2,3,806,493
2,4,806,490
2,5,806,487
2,6,809,491
2,7,805,487
2,8,806,484
2,9,809,481
2,10,809,479
2,11,808,474
2,12,807,472
2,13,805,470
2,14,803,466
2,15,803,462
2,16,803,459
2,17,803,462
2,18,803,459
2,19,807,461
2,20,810,461
2,21,815,458
2,22,819,460
2,23,824,459
2,24,829,460
2,25,838,454
2,26,846,451
2,27,849,450
2,28,853,447
2,29,856,446
2,30,861,442
2,31,861,436
2,32,868,431
2,33,870,426
2,34,869,419
2,35,875,411
2,36,875,402
2,37,880,400
2,38,878,391
2,39,875,383
2,40,879,373
2,41,876,367
2,42,873,357
2,43,873,354
2,44,871,347
2,45,867,339
2,46,863,334
2,47,858,329
2,48,850,323
2,49,845,320
2,50,838,313
2,51,828,310
2,52,814,306
2,53,807,297
2,54,804,300
2,55,790,296
2,56,776,290
2,57,772,291
2,58,761,292
2,59,742,289
2,60,734,290
2,61,721,292
2,62,710,293
2,63,687,295
2,64,668,293
2,65,656,291
2,66,646,292
2,67,630,288
2,68,615,285
2,69,608,286
2,70,600,282
2,71,585,279
2,72,574,275
2,73,561,267
2,74,546,260
2,75,542,252
2,76,532,248
2,77,525,243
2,78,514,231
2,79,505,222
2,80,500,216
2,81,497,210
2,82,496,200
2,83,492,193
2,84,489,184
2,85,489,177
2,86,490,166
2,87,492,160
2,88,495,151
2,89,498,139
2,90,502,134
2,91,505,125
2,92,510,119
2,93,516,111
2,94,524,103
2,95,531,98
2,96,541,96
2,97,542,90
2,98,552,89
2,99,561,88
2,100,568,83
2,101,577,80
2,102,589,78
2,103,598,74
2,104,606,76
2,105,617,77
2,106,630,75
2,107,637,75
2,108,653,81
2,109,662,82
2,110,674,84
2,111,683,88
2,112,697,90
2,113,707,98
2,114,718,102
2,115,729,109
2,116,736,117
2,116,737,117
2,117,745,123
2,118,758,128
2,119,767,132
2,120,780,138
2,121,790,142
2,122,795,145
2,123,802,146
2,124,814,149
2,125,827,150
2,126,834,151
2,127,844,150
2,128,849,148
2,129,856,146
2,130,862,142
2,131,870,140
2,132,877,134
2,133,886,129
2,134,895,127
2,135,905,121
2,136,908,115
2,137,914,109
2,138,926,103
2,139,935,98
2,140,947,95
2,141,952,91
3,0,812,427
3,1,813,427
3,2,813,427
3,3,813,427
3,4,813,427
3,5,813,427
3,6,813,427
3,7,813,427
3,8,813,427
3,9,813,427
3,10,813,427
3,11,813,427
3,12,813,427
3,13,813,427
3,14,813,427
3,15,813,427
3,16,813,427
3,17,813,427
3,18,813,427
3,19,813,427
3,20,813,427
3,21,813,427
3,22,813,427
3,23,813,427
3,24,813,427
3,25,813,427
3,26,813,427
3,27,813,427
3,28,813,427
3,29,813,427
3,30,813,427
3,31,813,427
3,32,813,427
3,33,813,427
3,34,813,427
3,35,813,427
3,36,813,427
3,37,813,427
3,38,813,427
3,39,813,427
3,40,813,427
3,41,813,427
3,42,813,427
3,43,819,427
3,44,822,427
3,45,822,429
3,46,828,429
3,47,835,429
3,48,839,429
3,49,845,429
3,50,851,429
3,51,856,429
3,52,863,426
3,53,864,422
3,54,867,420
3,55,873,417
3,56,874,413
3,57,875,410
3,58,877,405
3,59,877,397
3,60,877,393
3,61,878,388
3,62,880,382
3,63,880,375
3,64,880,368
3,65,878,362
3,66,876,357
3,67,871,353
3,68,868,346
3,69,862,341
3,70,860,336
3,71,855,330
3,72,851,327
3,73,842,324
3,74,837,316
3,75,827,313
3,76,815,311
3,77,809,307
3,78,797,305
3,79,789,302
3,80,775,302
3,81,768,301
3,82,757,301
3,83,744,302
3,84,733,302
3,85,719,303
3,86,706,307
3,87,692,311
3,88,690,314
3,89,674,316
3,90,661,319
3,91,651,325
3,92,643,325
3,93,632,326
3,94,619,329
3,95,608,329
3,96,602,328
3,97,590,327
3,98,582,329
3,99,571,327
3,100,560,324
3,101,550,318
3,102,543,318
3,103,534,315
3,104,523,309
3,105,511,307
3,106,507,302
3,107,502,296
3,108,490,292
3,109,486,287
3,110,481,279
3,111,474,276
3,112,469,267
3,113,463,260
3,114,460,253
3,115,459,246
3,116,457,240
3,117,460,237
3,118,460,233
3,119,460,226
3,120,459,224
3,121,459,218
3,122,462,214
3,123,464,210
3,124,462,209
3,125,462,204
3,126,461,198
3,127,461,195
3,128,459,189
3,129,459,181
3,130,457,178
3,131,457,175
3,132,457,171
3,133,457,164
3,134,457,160
3,135,457,159
3,136,457,153
3,137,457,150
3,138,457,145
3,139,456,141
3,140,456,138
3,141,458,136
3,142,460,131
3,143,459,126
3,144,459,123
3,145,459,119
3,146,462,107
3,147,460,98
3,148,461,90
3,149,458,84
3,150,461,79
3,151,467,72
3,152,470,66
3,153,473,59
3,154,479,57
3,155,482,50
3,156,482,45
3,157,491,44
3,158,494,36
3,159,498,36
3,160,504,33
3,161,512,28
3,162,518,24
3,163,527,18
3,164,534,15
3,165,542,15
3,166,553,11
3,167,563,10
3,168,568,6
3,169,574,7
3,170,585,8
3,171,593,8
3,172,602,9
3,173,615,11
3,174,624,13
3,175,632,15
3,176,642,17
3,177,654,18
3,178,661,25
3,179,670,29
3,180,681,35
3,181,692,38
3,182,702,44
3,183,713,50
3,184,722,56
3,185,736,67
3,186,743,73
3,187,747,76
3,188,755,85
3,189,761,97
3,190,769,100
3,191,780,110
3,192,787,114
3,193,797,121
3,194,796,123
3,195,797,130
3,196,795,135
3,197,795,135
3,198,802,141
3,199,798,142
3,200,800,144
3,201,799,139
3,202,800,142
3,203,800,142
3,204,800,142
3,205,800,142
3,206,800,142
3,207,804,142
3,208,809,138
3,209,812,140
3,210,820,138
3,211,828,138
3,212,836,138
3,213,845,138
3,214,849,138
3,215,854,136
3,216,863,131
3,217,871,129
3,218,872,124
3,219,879,122
3,220,885,119
3,221,893,118
3,222,902,116
3,223,908,113
3,224,921,110
3,225,928,110
3,226,938,104
3,227,943,98
3,228,947,96
3,229,956,92
3,230,954,93
4,0,774,326
4,1,760,326
4,2,745,327
4,3,734,327
4,4,716,327
4,5,700,327
4,6,684,325
4,7,669,326
4,8,654,321
4,9,638,321
4,10,625,319
4,11,606,311
4,12,596,307
4,13,585,301
4,14,571,295
4,15,559,288
4,16,545,281
4,17,532,267
4,18,523,258
4,19,518,253
4,20,509,242
4,21,502,235
4,22,496,223
4,23,491,214
4,24,491,203
4,25,484,191
4,26,481,181
4,27,478,173
4,28,478,164
4,29,478,153
4,30,480,144
4,31,480,133
4,32,484,121
4,33,491,114
4,34,495,107
4,35,502,100
4,36,509,92
4,37,517,86
4,38,524,77
4,39,533,74
4,40,545,69
4,41,552,65
4,42,566,63
4,43,577,59
4,44,590,58
4,45,602,54
4,46,616,56
4,47,626,55
4,48,636,54
4,49,647,58
4,50,659,59
4,51,665,63
4,52,678,65
4,53,684,66
4,54,692,73
4,55,700,76
4,56,712,86
4,57,724,92
4,58,734,99
4,59,742,104
4,60,753,109
4,61,767,122
4,62,779,129
4,63,787,134
4,64,797,139
4,65,811,145
4,66,819,147
4,67,826,150
4,68,830,150
4,69,839,150
4,70,844,149
4,71,850,146
4,72,858,145
4,73,862,143
4,74,869,138
4,75,877,133
4,76,883,128
4,77,891,124
4,78,898,113
4,79,906,110
4,80,911,104
4,81,917,97
4,82,932,89
4,83,944,83
4,84,955,77
4,85,955,73
5,57,16,57
5,58,32,53
5,59,43,55
5,60,53,54
5,61,77,53
5,62,94,52
5,63,116,52
5,64,132,53
5,65,147,55
5,66,164,59
5,67,184,62
5,68,202,69
5,69,215,71
5,70,228,74
5,71,232,74
5,72,244,81
5,73,260,85
5,74,263,87
5,75,271,90
5,76,283,96
5,77,291,99
5,78,298,101
5,79,302,105
5,80,302,107
5,81,307,112
5,82,306,119
5,83,302,123
5,84,303,128
5,85,303,137
5,86,298,136
5,87,296,140
5,88,289,145
5,89,285,148
5,90,280,152
5,91,269,156
5,92,260,161
5,93,248,162
5,94,240,165
5,95,229,166
5,96,223,169
5,97,208,168
5,98,197,168
5,99,187,170
5,100,174,169
5,101,164,173
5,102,155,177
5,103,147,183
5,104,136,187
5,105,127,191
5,106,117,200
5,107,110,207
5,108,109,218
5,109,104,227
5,110,99,240
5,111,98,247
5,112,89,257
5,113,84,267
5,114,85,278
5,115,82,293
5,116,79,305
5,117,83,315
5,118,81,321
5,119,83,332
5,120,86,342
5,121,88,347
5,122,92,356
5,123,96,359
5,124,100,365
5,125,110,367
5,126,117,371
5,127,127,374
5,128,130,377
5,129,139,380
5,130,143,375
5,131,145,377
5,132,148,371
5,133,158,370
5,134,161,364
5,135,169,361
5,136,176,358
5,137,183,348
5,138,186,346
5,139,194,337
5,140,200,336
5,141,210,331
5,142,215,325
5,143,224,322
5,144,233,322
5,145,241,321
5,146,246,321
5,147,257,320
5,148,271,321
5,149,284,327
5,150,297,327
5,151,306,332
5,152,311,333
5,153,319,340
5,154,332,348
5,155,341,348
5,156,358,359
5,157,367,368
5,158,381,378
5,159,391,385
5,160,405,392
5,161,420,398
5,162,432,403
5,163,444,410
5,164,456,413
5,165,471,418
5,166,487,419
5,167,500,427
5,168,517,427
5,169,534,430
5,170,550,431
5,171,569,433
5,172,583,434
5,173,600,431
5,174,614,430
5,175,629,429
5,176,649,425
5,177,660,425
5,178,682,423
5,179,702,428
5,180,714,426
5,181,724,425
5,182,741,428
5,183,754,431
5,184,772,431
5,185,783,437
5,186,793,445
5,187,810,448
5,188,818,450
5,189,831,451
5,190,843,453
5,191,848,454
5,192,856,454
5,193,865,458
5,194,873,458
5,195,879,458
5,196,891,457
5,197,894,452
5,198,901,453
5,199,906,452
5,200,906,447
5,201,909,441
5,202,912,438
5,203,917,431
5,204,915,424
5,205,915,415
5,206,917,408
5,207,916,400
5,208,916,394
5,209,913,382
5,210,911,376
5,211,904,366
5,212,902,361
5,213,898,351
5,214,890,343
5,215,882,335
5,216,869,327
5,217,860,325
5,218,853,317
5,219,841,313
5,220,833,310
5,221,823,309
5,222,806,302
5,223,797,302
5,224,785,302
5,225,771,301
5,226,754,299
5,227,745,299
5,228,725,302
5,229,705,304
5,230,699,304
5,231,682,304
5,232,667,301
5,233,649,301
5,234,633,298
5,235,616,294
5,236,604,288
5,237,590,284
5,238,577,276
5,239,570,275
5,240,553,269
5,241,543,262
5,242,533,254
5,243,526,243
5,244,519,233
5,245,516,226
5,246,514,218
5,247,506,205
5,248,503,195
5,249,502,189
5,250,499,176
5,251,497,163
5,252,501,154
5,253,500,146
5,254,503,134
5,255,507,125
5,256,512,113
5,257,516,103
5,258,521,98
5,259,530,93
5,260,539,90
5,261,545,83
5,262,555,72
5,263,563,65
5,264,576,67
5,265,587,61
5,266,595,56
5,267,607,56
5,268,621,56
5,269,632,60
5,270,642,61
5,271,657,68
5,272,659,64
5,273,676,70
5,274,688,70
5,275,693,78
5,276,703,83
5,277,712,91
5,278,726,100
5,279,738,107
5,280,746,117
5,281,753,119
5,282,761,125
5,283,776,134
5,284,787,137
5,285,802,142
5,286,805,143
5,287,817,144
5,288,826,146
5,289,833,149
5,290,837,147
5,291,855,142
5,292,862,140
5,293,869,137
5,294,875,134
5,295,879,132
5,296,887,127
5,297,896,118
5,298,898,111
5,299,907,99
5,300,916,99
5,301,925,91
5,302,930,80
5,303,941,81
5,304,948,74
5,305,953,76
6,115,3,61
6,116,16,57
6,117,31,52
6,118,48,50
6,119,63,50
6,120,78,49
6,121,101,47
6,122,122,46
6,123,136,47
6,124,150,50
6,125,160,48
6,126,179,46
6,127,189,47
6,128,208,49
6,129,218,49
6,130,232,55
6,131,245,56
6,132,251,56
6,133,264,62
6,134,271,63
6,135,280,67
6,136,285,74
6,137,293,79
6,138,296,85
6,139,298,89
6,140,301,90
6,141,303,98
6,142,304,101
6,143,304,109
6,144,300,114
6,145,296,120
6,146,296,124
6,147,292,128
6,148,286,134
6,149,277,143
6,150,270,150
6,151,262,154
6,152,253,157
6,153,247,158
6,154,234,160
6,155,225,164
6,156,213,164
6,157,202,167
6,158,189,167
6,159,176,172
6,160,170,167
6,161,165,168
6,162,153,172
6,163,145,175
6,164,136,176
6,165,124,184
6,166,115,189
6,167,107,193
6,168,102,198
6,169,91,207
6,170,89,209
6,171,84,216
6,172,80,222
6,173,74,227
6,174,70,235
6,175,73,241
6,176,73,246
6,177,73,254
6,178,72,266
6,179,76,281
6,180,76,289
6,181,75,305
6,182,81,319
6,183,85,327
6,184,89,335
6,185,87,340
6,186,96,353
6,187,97,359
6,188,99,367
6,189,108,374
6,190,114,378
6,191,117,379
6,192,125,385
6,193,131,392
6,194,132,389
6,195,137,389
6,196,143,389
6,197,145,389
6,198,153,388
6,199,156,383
6,200,164,380
6,201,171,373
6,202,180,366
6,203,186,362
6,204,190,354
6,205,200,347
6,206,209,342
6,207,215,334
6,208,226,328
6,209,229,328
6,210,241,327
6,211,247,321
6,212,250,319
6,213,263,316
6,214,267,321
6,215,273,320
6,216,281,325
6,217,291,326
6,218,301,331
6,219,307,335
6,220,314,341
6,221,326,346
6,222,335,353
6,223,342,364
6,224,350,364
6,225,358,368
6,226,367,373
6,227,383,380
6,228,393,387
6,229,407,386
6,230,416,390
6,231,429,392
6,232,446,394
6,233,461,397
6,234,476,400
6,235,494,399
6,236,508,402
6,237,522,402
6,238,536,404
6,239,554,402
6,240,575,404
6,241,586,410
6,242,604,411
6,243,617,413
6,244,636,417
6,245,650,422
6,246,662,425
6,247,676,428
6,248,687,434
6,249,702,440
6,250,717,446
6,251,729,450
6,252,745,453
6,253,754,456
6,254,768,460
6,255,779,460
6,256,791,458
6,257,802,458
6,258,814,459
6,259,820,459
6,260,830,455
6,261,840,449
6,262,847,447
6,263,854,443
6,264,861,437
6,265,867,430
6,266,870,423
6,267,872,417
6,268,874,407
6,269,878,399
6,270,879,391
6,271,882,381
6,272,878,376
6,273,878,369
6,274,875,363
6,275,875,354
6,276,868,347
6,277,864,340
6,278,861,334
6,279,856,329
6,280,847,323
6,281,845,320
6,282,836,313
6,283,827,313
6,284,819,310
6,285,809,307
6,286,801,305
6,287,789,304
6,288,778,304
6,289,765,304
6,290,753,304
6,291,744,303
6,292,731,303
6,293,716,305
6,294,698,306
6,295,677,306
6,296,666,306
6,297,655,303
6,298,642,298
6,299,631,295
6,300,619,293
6,301,609,287
6,302,594,281
6,303,584,273
6,304,572,268
6,305,564,261
6,306,554,254
6,307,546,244
6,308,538,238
6,309,531,228
6,310,524,216
6,311,519,206
6,312,514,195
6,313,512,188
6,314,507,174
6,315,506,162
6,316,508,157
6,317,511,147
6,318,511,137
6,319,511,129
6,320,516,120
6,321,521,111
6,322,530,103
6,323,534,96
6,324,542,91
6,325,553,85
6,326,562,77
6,327,571,71
6,328,582,66
6,329,597,65
6,330,609,60
6,331,617,57
6,332,627,57
6,333,637,57
6,334,648,56
6,335,657,55
6,336,669,58
6,337,673,58
6,338,682,61
6,339,690,64
6,340,693,66
6,341,700,71
6,342,706,75
6,343,713,82
6,344,717,87
6,345,728,98
6,346,737,109
6,347,743,117
6,348,751,126
6,349,755,128
6,350,765,137
6,351,773,143
6,352,783,147
6,353,794,147
6,354,802,149
6,355,808,154
6,356,816,150
6,357,822,149
6,358,834,147
6,359,842,145
6,360,846,144
6,361,851,137
6,362,860,133
6,363,867,127
6,364,876,118
6,365,882,111
6,366,889,105
6,367,899,102
6,368,908,94
6,369,917,90
6,370,928,88
6,371,934,83
6,372,950,78
6,373,956,76
7,153,10,56
7,154,30,55
7,155,46,52
7,156,59,49
7,157,77,47
7,158,93,47
7,159,112,43
7,160,125,43
7,161,144,44
7,162,163,46
7,163,180,46
7,164,192,46
7,165,209,48
7,166,219,48
7,167,234,52
7,168,243,55
7,169,256,58
7,170,264,61
7,171,277,67
7,172,282,73
7,173,287,77
7,174,294,83
7,175,299,88
7,176,299,95
7,177,308,101
7,178,302,108
7,179,306,114
7,180,302,121
7,181,301,124
7,182,299,130
7,183,294,136
7,184,290,140
7,185,277,148
7,186,276,153
7,187,270,154
7,188,262,161
7,189,247,164
7,190,240,168
7,191,231,168
7,192,219,170
7,193,206,174
7,194,196,176
7,195,182,177
7,196,169,180
7,197,160,180
7,198,153,186
7,199,138,189
7,200,129,191
7,201,118,196
7,202,109,204
7,203,98,210
7,204,89,216
7,205,88,224
7,206,85,235
7,207,74,244
7,208,70,252
7,209,69,266
7,210,66,277
7,211,63,290
7,212,58,300
7,213,53,314
7,214,53,321
7,215,56,332
7,216,53,341
7,217,54,355
7,218,58,367
7,219,57,377
7,220,58,380
7,221,65,388
7,222,69,397
7,223,74,405
7,224,81,411
7,225,86,416
7,226,92,418
7,227,97,420
7,228,106,422
7,229,109,423
7,230,119,425
7,231,123,423
7,232,132,424
7,233,137,421
7,234,145,417
7,235,151,412
7,236,158,407
7,237,165,401
7,238,169,396
7,239,177,388
7,240,181,379
7,241,189,371
7,242,189,365
7,243,193,354
7,244,200,346
7,245,204,340
7,246,212,330
7,247,215,324
7,248,218,325
7,249,224,318
7,250,229,312
7,251,234,309
7,252,240,310
7,253,248,304
7,254,250,307
7,255,257,306
7,256,260,309
7,257,265,307
7,258,272,317
7,259,277,316
7,260,281,320
7,261,281,325
7,262,285,330
7,263,292,335
7,264,300,341
7,265,302,347
7,266,310,356
7,267,321,363
7,268,326,369
7,269,332,372
7,270,340,377
7,271,350,382
7,272,359,387
7,273,374,389
7,274,385,392
7,275,395,394
7,276,409,395
7,277,424,392
7,278,436,394
7,279,452,395
7,280,469,395
7,281,482,390
7,282,497,392
7,283,512,392
7,284,524,392
7,285,544,389
7,286,556,395
7,287,575,393
7,288,587,398
7,289,602,402
7,290,620,407
7,291,635,414
7,292,655,418
7,293,672,424
7,294,687,430
7,295,700,436
7,296,715,440
7,297,727,440
7,298,749,447
7,299,759,445
7,300,773,450
7,301,786,449
7,302,797,449
7,303,809,446
7,304,817,447
7,305,829,446
7,306,840,442
7,307,848,434
7,308,859,428
7,309,865,426
7,310,873,419
7,311,876,410
7,312,882,404
7,313,886,394
7,314,890,384
7,315,891,374
7,316,896,370
7,317,895,361
7,318,893,354
7,319,891,346
7,320,890,340
7,321,887,333
7,322,882,323
7,323,879,315
7,324,876,314
7,325,870,307
7,326,858,303
7,327,858,301
7,328,848,301
7,329,840,299
7,330,831,295
7,331,822,294
7,332,809,294
7,333,797,294
7,334,791,295
7,335,783,296
7,336,772,300
7,337,758,304
7,338,750,305
7,339,727,308
7,340,716,311
7,341,697,313
7,342,688,315
7,343,677,318
7,344,657,318
7,345,640,316
7,346,626,313
7,347,617,310
7,348,601,309
7,349,586,308
7,350,577,299
7,351,565,296
7,352,552,289
7,353,541,285
7,354,528,277
7,355,518,269
7,356,510,260
7,357,504,250
7,358,497,241
7,359,491,233
7,360,490,221
7,361,484,213
7,362,483,205
7,363,480,193
7,364,480,181
7,365,479,173
7,366,482,159
7,367,485,152
7,368,489,143
7,369,493,130
7,370,500,116
7,371,503,109
7,372,510,100
7,373,519,91
7,374,526,83
7,375,537,75
7,376,543,69
7,377,554,66
7,378,562,62
7,379,577,56
7,380,586,56
7,381,595,52
7,382,607,52
7,383,620,51
7,384,634,53
7,385,647,54
7,386,659,55
7,387,668,57
7,388,675,62
7,389,685,64
7,390,695,70
7,391,702,79
7,392,713,85
7,393,722,91
7,394,726,98
7,395,737,108
7,396,747,116
7,397,752,122
7,398,759,128
7,399,764,132
7,400,772,138
7,401,781,141
7,402,787,145
7,403,798,150
7,404,801,150
7,405,810,148
7,406,813,149
7,407,824,149
7,408,829,145
7,409,836,142
7,410,844,138
7,411,849,133
7,412,858,128
7,413,859,118
7,414,867,114
7,415,876,104
7,416,885,102
7,417,894,96
7,418,899,92
7,419,909,87
7,420,917,84
7,421,931,79
7,422,941,76
7,423,951,73
7,424,956,71
8,263,16,56
8,264,27,54
8,265,40,48
8,266,49,42
8,267,71,40
8,268,84,38
8,269,102,36
8,270,115,34
8,271,135,35
8,272,155,39
8,273,166,37
8,274,183,38
8,275,196,41
8,276,208,44
8,277,220,44
8,278,231,47
8,279,244,47
8,280,249,51
8,281,260,54
8,282,266,52
8,283,274,54
8,284,277,55
8,285,280,58
8,286,286,63
8,287,292,69
8,288,291,72
8,289,291,79
8,290,290,82
8,291,290,86
8,292,289,92
8,293,286,96
8,294,279,106
8,295,276,109
8,296,273,113
8,297,263,119
8,298,268,120
8,299,268,125
